unit,uqs
101,0.34969594591323533
102,0.3874304081368917
103,0.2707152212313658
104,0.52362610564367
105,0.4685129476928761
106,0.4212013011945915
107,0.46747064210883693
108,0.5410565040522936
109,0.4466402900314954
110,0.42464255954897956
