unit,uqs
101,0.3015573939830736
102,0.12115838736397404
103,0.5039837906850863
104,0.38730353489961467
105,0.32115838736397406
106,0.2719370843555109
107,0.41410305350238885
108,0.38637271904038256
109,0.5415343107872079
110,0.5624582126607457
