unit,uqs
101,0.29831001914779165
102,0.5047565636499113
103,0.3927987942946625
104,0.18003514640245688
105,0.25868452395761593
106,0.2541217302063224
107,0.3071473886692477
108,0.3843774847901792
109,0.4565055538107435
110,0.49140343562560035
