unit,uqs
101,0.5271995668235002
102,0.26949692479912923
103,0.4285500128738519
104,0.3428156195151172
105,0.3537268880105798
106,0.537397098772732
107,0.3826770382200058
108,0.4562587389628601
109,0.5960261618677155
110,0.3705027688762702
