unit,judgment,job,duration,wqs,wwa,wsa,wqs_initial,wwa_initial,wsa_initial
10,10,1,0.0,0.3886044851065593,0.6233814924318489,0.6233814924318489,0.20463994381895445,0.4523714666277643,0.4523714666277643
10,10,1,0.0,0.3886044851065593,0.6233814924318489,0.6233814924318489,0.20463994381895445,0.4523714666277643,0.4523714666277643
