unit,judgment,job,duration,wqs,wwa,wsa,wqs_initial,wwa_initial,wsa_initial
10,10,1,0.0,0.23397142767188542,0.412433553909246,0.5672948416882921,0.166881728702153,0.3167445440173194,0.5268653615483524
10,10,1,0.0,0.320401530176736,0.48063944471643233,0.6666151388506337,0.25215125819671647,0.393219715778736,0.64124775050344
10,10,1,0.0,0.29418055984064834,0.46116612996053946,0.6379058233652598,0.24486721302366704,0.38670476126255704,0.6332148904094098
10,10,1,0.0,0.11069683023539625,0.28142384856053726,0.39334559171727124,0.09219703978512292,0.23903659036240324,0.38570262253717325
10,10,1,0.0,0.024134648847289247,0.1319841543334176,0.18286019991703276,0.026934021823548676,0.1354472748896472,0.19885244531861274
10,10,1,0.0,0.16683597378608905,0.3484784406172046,0.47875551064392663,0.1274321916441695,0.27870536154697834,0.45722906418752063
10,10,1,0.0,0.29870175844294605,0.4615476021032966,0.6471743262921235,0.2532785843708767,0.38618709982827687,0.6558442384106054
