unit,judgment,job,duration,wqs,wwa,wsa,wqs_initial,wwa_initial,wsa_initial
10,10,1,0.0,0.26986316577356767,0.4544086860596369,0.5938776569472324,0.2445590199586187,0.4273496648468532,0.5722691277791452
10,10,1,0.0,0.3113679864100111,0.4922326769401856,0.6325626091009141,0.2626732263335744,0.4477307072864277,0.586676817244822
10,10,1,0.0,0.31331936308559094,0.49162933177063484,0.6373081157650846,0.2946528972141515,0.4707233787216243,0.6259576441993608
10,10,1,0.0,0.3169393531935495,0.49856906031151854,0.6356979973757653,0.27637134834928245,0.46106738327105273,0.5994163941690254
10,10,1,0.0,0.24038316292909934,0.4356743755144524,0.5517496011677309,0.23212465101872606,0.42373520210235327,0.5478059171554417
