unit;uqs
101;0.35386572688948703
102;0.29998293692277683
103;0.5592936732764721
104;0.5176034707867037
105;0.3621943208878905
106;0.3933673717138039
107;0.33038976959209126
108;0.601128158379519
109;0.6096809544404583
110;0.46635441317545245
